Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
проспект Тракторостроителей,52 корп. 1,2021-06-06 16:27:24.683,Благоустроить двор и детские площадки.,"['двор', 'площадка']",{'другое': 1},52 корп. 1 проспект Тракторостроителей,56.12462354365669,47.361647212527856
проспект Тракторостроителей,52 корп. 1,2021-06-10 16:18:29.118,"Поставить шлагбаум, установить видеокамеры вокруг дома. Облагородить детскую площадку.",['площадка'],{'другое': 1},52 корп. 1 проспект Тракторостроителей,56.12462354365669,47.361647212527856
проспект Тракторостроителей,52 корп. 1,2021-06-06 16:57:30.952,Достроить детскую площадку рядом с домом.,['площадка'],{'другое': 1},52 корп. 1 проспект Тракторостроителей,56.12462354365669,47.361647212527856
проспект Тракторостроителей,52 корп. 1,2021-06-06 16:53:48.269,Построить детскую  площадку возле дома 52 корп 1.,['площадка'],{'другое': 1},52 корп. 1 проспект Тракторостроителей,56.12462354365669,47.361647212527856
улица Ашмарина,34А,2021-06-05 21:30:18.058,На Южном нужна женская консультация. Не хватает узких специалистов в детской больнице. Построить спортивные площадки.,['площадка'],{'другое': 1},34А улица Ашмарина,56.08124000303505,47.284280027860916
улица Ашмарина,34А,2021-06-05 21:46:51.547,Нужен ремонт дома 34а.Построить детские площадки. Снизить тарифы за мусор.,['площадка'],{'другое': 1},34А улица Ашмарина,56.08124000303505,47.284280027860916
улица Ашмарина,34А,2021-06-05 21:43:23.881,Построить спортивную площадку.,['площадка'],{'другое': 1},34А улица Ашмарина,56.08124000303505,47.284280027860916
улица Ашмарина,34А,2021-06-05 21:23:20.792,"Обустроить детские, спортивные площадки.",['площадка'],{'другое': 1},34А улица Ашмарина,56.08124000303505,47.284280027860916
улица Советская,75,2021-06-11 23:31:22.190,Детскую площадку,['площадка'],{'другое': 1},75 улица Советская,56.14347587624685,47.244116014770114
улица Советская,75,2021-06-05 13:48:30.155,Детская площадка,['площадка'],{'другое': 1},75 улица Советская,56.14347587624685,47.244116014770114
улица Советская,75,2021-06-05 13:24:05.652,Детская площадка,['площадка'],{'другое': 1},75 улица Советская,56.14347587624685,47.244116014770114
улица Советская,75,2021-06-05 13:47:13.840,Детская площадка как в Никольском,['площадка'],{'другое': 1},75 улица Советская,56.14347587624685,47.244116014770114
улица Советская,75,2021-06-05 12:32:02.967,"Детская площадка, парковочные места",['площадка'],{'другое': 1},75 улица Советская,56.14347587624685,47.244116014770114
улица Советская,75,2021-06-11 23:33:42.540,Нет детской площадки!,['площадка'],{'другое': 1},75 улица Советская,56.14347587624685,47.244116014770114
улица Советская,75,2021-06-05 12:34:25.901,"В подъезде №4 срочно требуется капитальный ремонт, облагородить детскую площадку",['площадка'],{'другое': 1},75 улица Советская,56.14347587624685,47.244116014770114
улица Чернышевского,36,2021-06-08 11:47:36.396,"Оборудовать детскую площадку во дворе по ул.Чернышевского,д.36 для детей разных возрастных групп с учетом детей с ОВЗ","['площадка', 'двор']",{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Чернышевского,36,2021-06-08 11:45:51.701,"Благоустроить детскую площадку по ул.Чернышевского,д.36",['площадка'],{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Чернышевского,36,2021-06-14 18:12:11.699,Благоустроить детскую площадку во дворе д.36 ул.Чернышевского,"['площадка', 'двор']",{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Чернышевского,36,2021-06-08 11:32:38.986,Благоустроить двор и детскую площадку,"['двор', 'площадка']",{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Чернышевского,36,2021-06-08 10:32:26.476,"Благоустроить двор по ул.Чернышевского,д.36",['двор'],{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Чернышевского,36,2021-06-08 11:55:47.728,"Благоустроить детскую площадку во дворе по ул.Чернышевского,д.36","['площадка', 'двор']",{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Чернышевского,36,2021-06-08 10:30:03.104,"Отремонтировать въезд во двор дома ул.Чернышевского,д.36 со стороны финской долины",['двор'],{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Чернышевского,36,2021-06-08 11:36:19.615,"Благоустроить двор,заасфальтировать подъезд к д.36 со стороны Финской долины",['двор'],{'другое': 1},36 улица Чернышевского,56.12136999895861,47.17682998030298
улица Гагарина Ю.,41,2021-06-14 18:05:17.161,Нужна детская площадка,['площадка'],{'другое': 1},41 улица Гагарина Ю.,56.134029983605274,47.27244000289238
улица Гагарина Ю.,41,2021-06-07 02:14:59.646,"Детская площадка
",['площадка'],{'другое': 1},41 улица Гагарина Ю.,56.134029983605274,47.27244000289238
улица Гагарина Ю.,41,2021-06-14 18:06:58.309,Нужен ремонт детской площадки,['площадка'],{'другое': 1},41 улица Гагарина Ю.,56.134029983605274,47.27244000289238
улица Гагарина Ю.,41,2021-06-07 02:17:20.254,Детская площадка,['площадка'],{'другое': 1},41 улица Гагарина Ю.,56.134029983605274,47.27244000289238
улица П.В.Дементьева,3 корп. 2,2021-06-08 22:40:58.866,"улучшить двор, проблемы с канализацией",['двор'],{'другое': 1},3 корп. 2 улица П.В.Дементьева,56.119130019154,47.20822004005694
улица П.В.Дементьева,3 корп. 2,2021-06-08 21:53:16.928,"повысить декретные пособия, детские пособия, дет.площадки",['площадка'],{'другое': 1},3 корп. 2 улица П.В.Дементьева,56.119130019154,47.20822004005694
улица Винокурова,61,2021-06-08 10:36:23.427,"1. Нет настила на детской площадке.
2. Нет тротуарной дорожки.
3. Нет парковочных мест","['площадка', 'дорожка']",{'другое': 1},61 улица Винокурова,56.109749998948416,47.47046003466028
улица Винокурова,61,2021-06-08 10:24:08.579,"1. Не отремонтирована тротуарная дорожка.
2. Нет настила на детской площадке","['дорожка', 'площадка']",{'другое': 1},61 улица Винокурова,56.109749998948416,47.47046003466028
улица Винокурова,61,2021-06-08 18:14:33.119,Нет настила на детской площадке,['площадка'],{'другое': 1},61 улица Винокурова,56.109749998948416,47.47046003466028
улица Винокурова,61,2021-06-08 19:06:25.421,"От перекрестка ""Нарспи"" до роддома. Нет настила на детской площадке.",['площадка'],{'другое': 1},61 улица Винокурова,56.109749998948416,47.47046003466028
улица Винокурова,61,2021-06-08 18:57:27.021,"Нет парковочных мест возле дома. Не отремонтирована тротуарная дорожка от ""Нарспи"" до роддома. Нет настила на детской площадке ","['дорожка', 'площадка']",{'другое': 1},61 улица Винокурова,56.109749998948416,47.47046003466028
улица Винокурова,61,2021-06-08 18:53:52.705,"Нет настила на детской площадке и тротуарной дорожки на детской площадке тоже нет. Нет тротуарной дорожки от ""Нарспи"" до роддома. Нет парковочных мест возле дома","['площадка', 'дорожка', 'площадка', 'дорожка']",{'другое': 1},61 улица Винокурова,56.109749998948416,47.47046003466028
улица Эльгера,28,2021-06-08 22:30:28.528,Установить во дворе дома игровую спортивную детскую площадку,"['двор', 'площадка']",{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-08 22:57:04.083,Детскую игровую спортивный комплекс во дворе дома,['двор'],{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-08 22:42:39.466,Организовать автостоянку во дворе дома Эльгера 28,['двор'],{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-08 22:24:26.654,Устроить детскую игровую площадку во дворе дома,"['площадка', 'двор']",{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-08 22:44:52.170,Детскую игровую площадку организовать во дворе дома,"['площадка', 'двор']",{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-12 17:35:51.554,Установить детскую игровую площадку,['площадка'],{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-08 22:55:02.409,устроить детскую площадку,['площадка'],{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-08 22:22:38.032,"установить детскую площадку во дворе домов Эльгера 28, 30, 32","['площадка', 'двор']",{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Эльгера,28,2021-06-12 17:30:54.181,Устроить во дворах детскую игровую площадку.,"['двор', 'площадка']",{'другое': 1},28 улица Эльгера,56.14656998130798,47.17922997063923
улица Комсомольская,10,2021-06-14 18:58:29.505,Детская площадка,['площадка'],{'другое': 1},10 улица Комсомольская,56.11859998950669,47.489519979567035
улица Николая Рождественского,6,2021-06-07 22:50:28.521,Хотим нормальную детскую площадку,['площадка'],{'другое': 1},6 улица Николая Рождественского,56.133690614958745,47.258887207297555
проспект Тракторостроителей,23,2021-06-05 21:07:05.365,Построить детскую площадку возле дома.,['площадка'],{'другое': 1},23 проспект Тракторостроителей,56.10070999064516,47.29393002916777
улица Чапаева,4,2021-06-08 19:54:27.012,установить новую детскую площадку.,['площадка'],{'другое': 1},4 улица Чапаева,56.12995000841559,47.2567400276925
улица Чапаева,4,2021-06-08 19:59:25.815,Хорошую детскую площадку и футбольную площадку.,"['площадка', 'площадка']",{'другое': 1},4 улица Чапаева,56.12995000841559,47.2567400276925
улица Чапаева,4,2021-06-08 20:20:19.817,Детская площадка ,['площадка'],{'другое': 1},4 улица Чапаева,56.12995000841559,47.2567400276925
улица Чапаева,4,2021-06-08 19:55:42.586,Установить новую детскую площадку.,['площадка'],{'другое': 1},4 улица Чапаева,56.12995000841559,47.2567400276925
улица Советская,59,2021-06-08 21:40:13.043,Увеличить количество парковочных мест во дворе дома №59 по улице Советской,['двор'],{'другое': 1},59 улица Советская,56.14347587624685,47.244116014770114
улица Советская,59,2021-06-08 21:34:24.606,Благоустроить детскую площадку по ул. Советской д.59 и ул. Советской д.55,['площадка'],{'другое': 1},59 улица Советская,56.14347587624685,47.244116014770114
улица Мичмана Павлова,24,2021-06-13 12:41:25.641,"Сделать больше парковочных мест, обновить детскую площадку. ",['площадка'],{'другое': 1},24 улица Мичмана Павлова,56.14117999847102,47.18371001406746
улица Мичмана Павлова,24,2021-06-14 16:03:26.125,"Перед нашим домом очень просторная площадка , но она пустая. Хорошо бы ее облагоустроить, расширить детскую площадку! Негде играть детям!","['площадка', 'площадка']",{'другое': 1},24 улица Мичмана Павлова,56.14117999847102,47.18371001406746
улица Мичмана Павлова,24,2021-06-09 10:13:34.268,"Детская площадка в ужасном состоянии. Везде мусор, детям постоянно натыкаются на них.",['площадка'],{'другое': 1},24 улица Мичмана Павлова,56.14117999847102,47.18371001406746
улица Афанасьева,3,2021-06-05 11:52:19.439,"По адресу ул. Афанасьева 4 убрать все сараи возле дома, облагородить детскую площадку.",['площадка'],{'другое': 1},3 улица Афанасьева,56.14761998231879,47.21896999851754
бульвар Солнечный,14,2021-06-06 09:16:59.412,Построить футбольную и баскетбольную площадки рядом с садиком номер 210.Построить школу.,['площадка'],{'другое': 1},14 бульвар Солнечный,56.10413999115309,47.326500009431726
бульвар Солнечный,14,2021-06-06 09:34:46.513,Построить школу. Поставить светофор возле дома номер 14.Построить Фок. Построить стадион.,['стадион'],{'другое': 1},14 бульвар Солнечный,56.10413999115309,47.326500009431726
улица Шумилова,11,2021-06-11 23:30:41.183,"Нужна спортивная площадка (волейбольна, баскетбольная) вместо хоккейной",['площадка'],{'другое': 1},11 улица Шумилова,56.102180008824064,47.279680039398215
проспект Тракторостроителей,56,2021-06-06 19:26:26.322,Благоустроить двор.,['двор'],{'другое': 1},56 проспект Тракторостроителей,56.103069999303244,47.316720004806626
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 15:30:50.046,Нужен магазин. Ограждения на детской площадке отсутствует.,['площадка'],{'другое': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 15:12:29.159,Огородить детскую площадку забором. Открыть магазин в шаговой доступности. снести гаражи и сараи.,['площадка'],{'другое': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 12:01:32.759,Огородить детскую площадку забором. Открыть магазины в шаговой доступности. Снести заброшенные гаражи и сараи.,['площадка'],{'другое': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 15:14:17.477,"Построить спортивную площадку, снести старый дом",['площадка'],{'другое': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 12:13:10.587,Построить спортивную площадку. Снести старый дом.,['площадка'],{'другое': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Хевешская,15,2021-06-13 19:31:29.534,рмонт на лестненой площадке,['площадка'],{'другое': 1},15 улица Хевешская,56.10579001070269,47.27208997461577
проспект Тракторостроителей,43,2021-06-12 06:04:53.073,"Ремонт крыльца, детскую площадку, отопление",['площадка'],{'другое': 1},43 проспект Тракторостроителей,56.10308999014231,47.30565002528283
проспект Тракторостроителей,43,2021-06-12 06:06:48.340,"Детская площадка, ремонт крыльца, контроль над расходом отопления, ввести начальную школу в 44 лицей",['площадка'],{'другое': 1},43 проспект Тракторостроителей,56.10308999014231,47.30565002528283
проспект Тракторостроителей,43,2021-06-12 06:03:35.082,"Детская площадка, вонь из подвала, дорогое отопление",['площадка'],{'другое': 1},43 проспект Тракторостроителей,56.10308999014231,47.30565002528283
проспект Тракторостроителей,43,2021-06-12 05:59:55.160,"Новую детскую площадку, разобраться с подвалом, воняет",['площадка'],{'другое': 1},43 проспект Тракторостроителей,56.10308999014231,47.30565002528283
улица П.В.Дементьева,3 корп. 1,2021-06-08 22:34:11.128,"
школу,дет.площадки,  магазины, сбербанк, организовать детский досуг",['площадка'],{'другое': 1},3 корп. 1 улица П.В.Дементьева,56.11803002009077,47.20732996575876
улица Чапаева,24,2021-06-08 18:13:57.378,Хотелось бы обновить детскую площадку.,['площадка'],{'другое': 1},24 улица Чапаева,56.120630002636744,47.26491003635567
проспект Мира,22,2021-06-04 21:23:40.365,Детская площадка,['площадка'],{'другое': 1},22 проспект Мира,56.12657998042488,47.28389999237092
проспект Мира,22,2021-06-04 21:19:43.653,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},22 проспект Мира,56.12657998042488,47.28389999237092
проспект Мира,22,2021-06-04 21:16:13.174,Детская площадка,['площадка'],{'другое': 1},22 проспект Мира,56.12657998042488,47.28389999237092
проспект Мира,22,2021-06-04 21:21:38.892,Детская площадка,['площадка'],{'другое': 1},22 проспект Мира,56.12657998042488,47.28389999237092
проспект Мира,22,2021-06-04 21:25:22.437,Детская площадка,['площадка'],{'другое': 1},22 проспект Мира,56.12657998042488,47.28389999237092
улица Строителей,10,2021-06-09 20:43:48.271,детская площадка на строителей 10,['площадка'],{'другое': 1},10 улица Строителей,56.11209001676741,47.23892001772248
улица Солнечная,7,2021-06-12 09:26:12.202,"Во дворе поставить лампочки, поменять фонари, возле 2 подъезда поставить решетки дл чистки обуви от грязи",['двор'],{'другое': 1},7 улица Солнечная,56.10060166611938,47.22184490522898
улица Солнечная,7,2021-06-12 09:35:02.169,Лампочки во дворе на фонари,['двор'],{'другое': 1},7 улица Солнечная,56.10060166611938,47.22184490522898
улица Эльгера,8,2021-06-12 10:43:47.381,"Детская площадка, установить у 3 подъезда мусорные контейнеры",['площадка'],{'другое': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-09 13:25:51.786,Построить детский сад и детские площадки. ,['площадка'],{'другое': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-05 23:41:12.501,Игровая детская площадка.,['площадка'],{'другое': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-06 15:27:45.572,Отремонтировать детскую площадку. ,['площадка'],{'другое': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-06 15:22:41.612,Отремонтировать детскую площадку. ,['площадка'],{'другое': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-09 13:27:13.516,Детская площадка.,['площадка'],{'другое': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Короленко,22,2021-06-05 23:58:38.070,оградить дет площадку,['площадка'],{'другое': 1},22 улица Короленко,56.12653999874672,47.22375003026042
бульвар Зеленый,2А,2021-06-06 11:12:08.357,Хотелось бы обновить детскую площадку вокруг дома и установить шлагбаум ,['площадка'],{'другое': 1},2А бульвар Зеленый,56.11155001265536,47.48715997090898
бульвар Зеленый,2А,2021-06-06 11:41:10.062,Облагородить детскую площадку,['площадка'],{'другое': 1},2А бульвар Зеленый,56.11155001265536,47.48715997090898
улица Чернышевского,14,2021-06-07 09:54:23.311,"Парковочные места, детскую площадку",['площадка'],{'другое': 1},14 улица Чернышевского,56.11739999433857,47.17603001146392
улица Чернышевского,14,2021-06-07 10:07:36.440,"Плохо убираются в подъездах
Плохая детская площадка
Плохая уборка вокруг дома",['площадка'],{'другое': 1},14 улица Чернышевского,56.11739999433857,47.17603001146392
проспект Тракторостроителей,35/19,2021-06-12 08:15:34.746,Новую детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:54:06.420,Обновить детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:18:29.013,Обновить детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:52:47.415,Обновить детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:55:06.198,Обновить детскую площадку ,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:41:10.643,"Обновить детскую площадку, убрать яму, сделать одностороннее движение",['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:45:45.882,Обновить и огородить детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:31:29.603,"Обновить детскую площадку, организовать раздельный сбор мусора",['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:40:17.908,На детской площадке убрать арку им.Дельмана,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:22:30.502,"Обновить детскую площадку, убрать все машины со двора","['площадка', 'двор']",{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:19:47.633,Обновить детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:44:33.626,Новую детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:51:54.792,Обновить детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:35:33.348,Новую детскую огороженную площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 08:39:43.649,Новую детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:21:57.086,Новую детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
проспект Тракторостроителей,35/19,2021-06-12 07:28:22.874,Новую детскую площадку,['площадка'],{'другое': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
улица Чернышевского,34,2021-06-08 12:12:26.689,"Обустроить площадку детскую по ул.Чернышевского,д.34, 32,28
Пустить транспорт и связать Финскую долину и Чапаевский поселок",['площадка'],{'другое': 1},34 улица Чернышевского,56.12092001648662,47.175879975397095
бульвар Юности,5,2021-06-12 18:38:27.971,Нужна детская площадка во дворе дома. Ликвидировать стройку во дворе. Благоустроить двор. ,"['площадка', 'двор', 'двор', 'двор']",{'другое': 1},5 бульвар Юности,56.13791998295949,47.16070001347023
улица 10 Пятилетки,44,2021-06-09 22:50:06.564,"-Парковочные места
-Детская площадка с прорезиненным  покрытием",['площадка'],{'другое': 1},44 улица 10 Пятилетки,56.108480014888784,47.46387001474568
улица 10 Пятилетки,44,2021-06-09 23:05:01.713,"Поменять проводку в подъезде, проводка пожароопасаная!!!
Нет нормальной дет. площадки во дворе 46-44 д. (по 10-Пятилетки), фасад дет. сад №32","['площадка', 'двор']",{'другое': 1},44 улица 10 Пятилетки,56.108480014888784,47.46387001474568
улица Советская,67,2021-06-11 22:57:20.988,Детская площадка!,['площадка'],{'другое': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 23:20:10.027,Желаем чтобы именно Ольга Исааковна была у нас! Очень просим Вас благоустроить наш двор! Хотим спортивную площадку!,"['двор', 'площадка']",{'другое': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 23:49:20.230,Детская площадка!,['площадка'],{'другое': 1},67 улица Советская,56.14347587624685,47.244116014770114
проспект 9-й Пятилетки,2,2021-06-12 06:38:35.376,"Косметический ремонт в подъездах
установить домофон на входную дверь
Обновить детскую площадку
На этажах поменять балконные двери.",['площадка'],{'другое': 1},2 проспект 9-й Пятилетки,56.09405999821334,47.26837997663225
улица Гражданская,60,2021-06-05 21:27:38.993,улучшить дет.площадку,['площадка'],{'другое': 1},60 улица Гражданская,56.12017000379049,47.19635998233983
проспект Ленина,52,2021-06-14 22:58:24.793,поставить спортивную площадку,['площадка'],{'другое': 1},52 проспект Ленина,56.11368999635508,47.26058002899427
проспект 9-й Пятилетки,6,2021-06-12 06:58:16.351,Обустроить детскую площадку.,['площадка'],{'другое': 1},6 проспект 9-й Пятилетки,56.094689982055996,47.27054996754535
проспект 9-й Пятилетки,6,2021-06-12 06:59:34.655,Обустроить детскую площадку. сделать ограждения от машин,['площадка'],{'другое': 1},6 проспект 9-й Пятилетки,56.094689982055996,47.27054996754535
проспект 9-й Пятилетки,6,2021-06-12 06:46:36.231,"Убрать асфальтный мусор после ремонта, озеленить двор",['двор'],{'другое': 1},6 проспект 9-й Пятилетки,56.094689982055996,47.27054996754535
бульвар Юности,4,2021-06-17 12:15:26.464,"Восстановить детскую площадку вместо стройки по Юности 5. Люди писали и в Москву, в районе напряжение ",['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-08 21:05:57.963,Нужна детская площадка. ,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-09 09:18:01.098,Нужна детская площадка,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-09 09:36:48.111,Нужно обновить детскую площадку,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-13 14:11:38.156,"1. Реконструировать детскую площадку полностью. 
2. Передом домами 4 и  5 площадки, посмотреть ( Б.Юности) ","['площадка', 'площадка']",{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-08 21:07:29.934,Сделать детскую площадку. ,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-08 21:12:18.818,Нужна детская площадка во дворе дома улица Университетская дом 30,"['площадка', 'двор']",{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-09 09:15:54.242,Нужна детская площадка,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-08 21:19:34.846,Нужна детская площадка. ,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-08 21:21:31.626,Нужна детская площадка. ,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
бульвар Юности,4,2021-06-14 16:23:47.538,Детская площадка. ,['площадка'],{'другое': 1},4 бульвар Юности,56.1383500165019,47.1613500300615
улица Советская,33,2021-06-12 08:37:36.343,Сделать детскую площадку между школой искусств и детским центром,['площадка'],{'другое': 1},33 улица Советская,56.14347587624685,47.244116014770114
улица Космонавта Николаева А.Г.,22,2021-06-06 19:53:57.501,Детская площадка,['площадка'],{'другое': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Космонавта Николаева А.Г.,22,2021-06-06 19:49:53.224,Детская площадка,['площадка'],{'другое': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Космонавта Николаева А.Г.,22,2021-06-06 19:51:52.229,Детская площадка,['площадка'],{'другое': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Космонавта Николаева А.Г.,22,2021-06-06 19:52:45.075,Детская площадка,['площадка'],{'другое': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Космонавта Николаева А.Г.,22,2021-06-06 19:57:24.036,"Детская площадка
",['площадка'],{'другое': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Космонавта Николаева А.Г.,22,2021-06-06 19:50:56.454,Детская площадка,['площадка'],{'другое': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Хузангая,21,2021-06-12 20:05:24.990,Расширить парковочные места во дворе,['двор'],{'другое': 1},21 улица Хузангая,56.09356001768893,47.27671997029182
улица Хевешская,35 корп. 17,2021-06-07 19:50:14.441,"Кафе Разгуляй убрать. Очень много пьяных людей оттуда. Жить спокойно мешает, не дает спокойно жить.",['кафе'],{'другое': 1},35 корп. 17 улица Хевешская,56.10717000724151,47.2691200148636
улица Хевешская,35 корп. 17,2021-06-07 19:43:22.553,"Нет площадки для детей, очень нужная хорошая детская площадка.","['площадка', 'площадка']",{'другое': 1},35 корп. 17 улица Хевешская,56.10717000724151,47.2691200148636
улица Лукина,1,2021-06-13 12:14:36.009,"Школу построить, детская площадка облагородить",['площадка'],{'другое': 1},1 улица Лукина,56.14411000000007,47.24670000000003
улица Энгельса,48 корп. 1,2021-06-13 16:06:57.559,"сделать площадку детскую энгельса 48 к 1
замена отопления
покрасить",['площадка'],{'другое': 1},48 корп. 1 улица Энгельса,56.129889993988854,47.25232997315578
улица Николая Гастелло,4 корп. 2,2021-06-07 23:06:48.170,"Баскетбольная площадка находится в собственности частного лица, которое уже много лет хочет незаконно построить на ней дом. Просьба не допустить строительства.",['площадка'],{'другое': 1},4 корп. 2 улица Николая Гастелло,56.10880196776701,47.31107599827085
улица Строителей,5 корп. 1,2021-06-05 22:46:23.886,Облагораживание площадки детской,"['облагораживание', 'площадка']",{'другое': 1},5 корп. 1 улица Строителей,56.11239433416062,47.243683019287324
улица Энтузиастов,38 корп. 8,2021-06-07 09:36:35.299,Детям нашего дома очень нужна детская игровая площадка,['площадка'],{'другое': 1},38 корп. 8 улица Энтузиастов,56.12723068159456,47.20281869546439
