Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
улица Советская,59,2021-06-08 21:44:50.318,"Лежачий полицейский на пешеходном переходе возле магазина ""Арена""",['переход'],{'асфальтовая дорожка': 1},59 улица Советская,56.14347587624685,47.244116014770114
улица Советская,59,2021-06-08 21:51:32.697,"Установить лежачий полицейский на пешеходном переходе возле магазина ""Арена"" ",['переход'],{'асфальтовая дорожка': 1},59 улица Советская,56.14347587624685,47.244116014770114
улица Мичмана Павлова,24,2021-06-09 08:26:52.193,Ремонт подъездной дороги. С 1 по 3 подъезды в ужасном состоянии,['дорога'],{'асфальтовая дорожка': 1},24 улица Мичмана Павлова,56.14117999847102,47.18371001406746
улица Мичмана Павлова,24,2021-06-09 08:24:47.628,"Дорогу м-у Гузовского, д. 3 и М. Павлова 24 отремонтировать. Дорога к школе 27 убита, подъездная дорога к М. Павлова 24 давно подлежит ремонту","['дорога', 'дорога', 'дорога']",{'асфальтовая дорожка': 1},24 улица Мичмана Павлова,56.14117999847102,47.18371001406746
улица Мичмана Павлова,24,2021-06-09 10:02:50.565,Ужасные подъезды с 1 по 3 . подъездная дорога не видела ремонт 100 лет,['дорога'],{'асфальтовая дорожка': 1},24 улица Мичмана Павлова,56.14117999847102,47.18371001406746
бульвар Солнечный,14,2021-06-06 10:04:00.231,Сделать тротуар через овраг. Построить школу. Пустить дополнительный транспорт в микрорайон.,['тротуар'],{'асфальтовая дорожка': 1},14 бульвар Солнечный,56.10413999115309,47.326500009431726
бульвар Солнечный,14,2021-06-06 09:56:28.143,Благоустроить пешеходный переход через овраг.,['переход'],{'асфальтовая дорожка': 1},14 бульвар Солнечный,56.10413999115309,47.326500009431726
улица Шумилова,11,2021-06-11 23:27:02.490,Отремонтировать асфальт позади дома №9 по Шумилова,['асфальт'],{'асфальтовая дорожка': 1},11 улица Шумилова,56.102180008824064,47.279680039398215
улица Шумилова,11,2021-06-11 23:28:48.744,"отремонтировать дорогу от остановки ""Шумилова"" до ""Магнита"" мимо аптеки",['дорога'],{'асфальтовая дорожка': 1},11 улица Шумилова,56.102180008824064,47.279680039398215
улица Шумилова,11,2021-06-11 23:19:29.911,Нужен тротуар для школьников между домами 9 и 11 по улице Шумилова,['тротуар'],{'асфальтовая дорожка': 1},11 улица Шумилова,56.102180008824064,47.279680039398215
улица Магницкого,2 корп. 1,2021-06-05 23:07:22.314,Отремонтировать дороги. Открыть баню.,['дорога'],{'асфальтовая дорожка': 1},2 корп. 1 улица Магницкого,56.08385000195534,47.27559000592473
улица Магницкого,2 корп. 1,2021-06-05 23:01:22.197,Отремонтиовать дороги.,['дорога'],{'асфальтовая дорожка': 1},2 корп. 1 улица Магницкого,56.08385000195534,47.27559000592473
улица Магницкого,2 корп. 1,2021-06-05 23:26:37.334,Отремонтировать дороги.,['дорога'],{'асфальтовая дорожка': 1},2 корп. 1 улица Магницкого,56.08385000195534,47.27559000592473
бульвар А.Миттова,10 корп. 1,2021-06-11 11:36:46.866,"Очень плохая дорога между ЧП и Яуши, отремонтируйте пожалуйста, невозможно по ней ездить",['дорога'],{'асфальтовая дорожка': 1},10 корп. 1 бульвар А.Миттова,56.14411000000007,47.24670000000003
бульвар А.Миттова,10 корп. 1,2021-06-11 10:44:59.462,"Плохая дорога между Чапаевским поселком и Яуши, отремонтируйте пожалуйста, невозможно ездить по ней, за что платим транспортные налоги",['дорога'],{'асфальтовая дорожка': 1},10 корп. 1 бульвар А.Миттова,56.14411000000007,47.24670000000003
улица Университетская,27,2021-06-14 18:16:23.741,Прошу сделать подъездные лужи для скорой и пожарной машины,['лужа'],{'асфальтовая дорожка': 1},27 улица Университетская,56.14004001772963,47.16674001289846
проспект Тракторостроителей,56,2021-06-06 19:15:21.941,Доделать тротуар.,['тротуар'],{'асфальтовая дорожка': 1},56 проспект Тракторостроителей,56.103069999303244,47.316720004806626
проспект Тракторостроителей,56,2021-06-06 19:30:46.660,Облагородить придомовые территории. Отремонтировать дороги.,['дорога'],{'асфальтовая дорожка': 1},56 проспект Тракторостроителей,56.103069999303244,47.316720004806626
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 15:28:34.392,Отремонтировать тротуар. На остановке нужна крыша. Убрать гаражи и сараи.,['тротуар'],{'асфальтовая дорожка': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 13:44:39.714,Отремонтировать тротуар. Построить магазины. Снести сараи и гаражи.,['тротуар'],{'асфальтовая дорожка': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 12:21:41.871,"Перестелить тротуар по ул. Суворова от ул. Б. Хмельницкого 10,корп. 1 к детскому саду № 36",['тротуар'],{'асфальтовая дорожка': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 15:20:32.344,Заменить тротуар к детскому саду №36,['тротуар'],{'асфальтовая дорожка': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 15:16:20.410,"Установить навес от дождя на остановке ""Суворова"" сделать тротуары",['тротуар'],{'асфальтовая дорожка': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 12:16:19.248,"Навес от дождя на остановки Суворова. Построить поблизости магазин. Сделать тротуар от дома до кольца, и тротуар по ул. Суворова вдоль садика № 36.","['тротуар', 'тротуар']",{'асфальтовая дорожка': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
улица Богдана Хмельницкого,10 корп. 1,2021-06-17 13:42:17.835,Отремонтировать тротуар. Убрать заброшенные постройки. Пустить дополнительный транспорт. Нужна детская поликлиника. Построить магазины,['тротуар'],{'асфальтовая дорожка': 1},10 корп. 1 улица Богдана Хмельницкого,56.13535000762687,47.23728998901197
проспект Тракторостроителей,43,2021-06-16 15:20:57.359,Тротуар с 43 дома до 132 садика.,['тротуар'],{'асфальтовая дорожка': 1},43 проспект Тракторостроителей,56.10308999014231,47.30565002528283
улица Чапаева,24,2021-06-16 23:24:45.747,"требуется ремонт внутриквартирного проезда от дома 20 до 23 по ул.Чапаева вдоль 48.
ладушка требуется ремонт тротуара дома 15, до дома 23 энгельса",['тротуар'],{'асфальтовая дорожка': 1},24 улица Чапаева,56.120630002636744,47.26491003635567
улица Кукшумская,7,2021-06-11 20:02:44.024,Положить новый тротуар возле дома.,['тротуар'],{'асфальтовая дорожка': 1},7 улица Кукшумская,56.08823000736919,47.27366996336434
улица Кукшумская,7,2021-06-11 20:12:16.991,"Отремонтируйте тротуар, пожалуйста. невозможно ходить.",['тротуар'],{'асфальтовая дорожка': 1},7 улица Кукшумская,56.08823000736919,47.27366996336434
улица Кукшумская,7,2021-06-11 20:23:08.926,Починить тротуар. больше парковочных мест.,['тротуар'],{'асфальтовая дорожка': 1},7 улица Кукшумская,56.08823000736919,47.27366996336434
улица Строителей,10,2021-06-09 20:49:06.774,"сделать дорогу, невозможно ходить и ездить ",['дорога'],{'асфальтовая дорожка': 1},10 улица Строителей,56.11209001676741,47.23892001772248
улица Строителей,10,2021-06-09 22:45:03.069,ремонт дорог по строительной в район Гладкова,['дорога'],{'асфальтовая дорожка': 1},10 улица Строителей,56.11209001676741,47.23892001772248
улица Строителей,10,2021-06-09 21:04:52.881,"ремонт дорог тратуаров в районе. Гладкова
по ул Строителей","['дорога', 'тратуар']",{'асфальтовая дорожка': 1},10 улица Строителей,56.11209001676741,47.23892001772248
улица Эльгера,8,2021-06-06 15:30:40.916,Сделать тротуар около офиса врачей общей практики. ,['тротуар'],{'асфальтовая дорожка': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-09 13:31:52.591,С торца дома сделать пешеходный переход.,['переход'],{'асфальтовая дорожка': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-06 15:32:24.674,Сделать тротуар на повороте дома Эльгера 8.,"['тротуар', 'поворот']",{'асфальтовая дорожка': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
улица Эльгера,8,2021-06-09 13:44:54.465,"Поставить пластиковые окна на этажах, не только на первом этаже. Отремонтировать дорогу между ТЦ Московский и СОШ № 54. ",['дорога'],{'асфальтовая дорожка': 1},8 улица Эльгера,56.14268999832808,47.17858003786699
проспект Тракторостроителей,35/19,2021-06-12 07:41:19.100,"Обустроить территорию, убрать ямы",['ям'],{'асфальтовая дорожка': 1},35/19 проспект Тракторостроителей,56.10157001582047,47.30174003508955
улица Северная,9,2021-06-11 01:42:23.569,Хотя бы для начала сделать дороги по улице или залатать все кочки и выбоены,"['дорога', 'кочка']",{'асфальтовая дорожка': 1},9 улица Северная,56.112019985966384,47.16979999429071
бульвар Юности,5,2021-06-12 18:17:17.815,"Отремонтировать дорогу между домами б-р. Юности 5 и б-р. Юности 3, выровнять, так как полностью стоит вода ( болото)  ",['дорога'],{'асфальтовая дорожка': 1},5 бульвар Юности,56.13791998295949,47.16070001347023
бульвар Юности,5,2021-06-14 18:05:29.041,"Перед домом №5 подезд №3 с южной стороны опущен асфальт, в дождь образуется небольшое море. Нет тротуаров на этой дороге. Люди, дети в школу идут по бордюрам","['асфальт', 'тротуар', 'дорога', 'бордюр']",{'асфальтовая дорожка': 1},5 бульвар Юности,56.13791998295949,47.16070001347023
улица Димитрова,18,2021-06-08 12:45:38.971,Убрать заправку. Невозможно дышать. Ремонт дорог,['дорога'],{'асфальтовая дорожка': 1},18 улица Димитрова,56.10669001755616,47.179219996174425
улица Димитрова,18,2021-06-09 00:52:14.209,Ремонт дороги! Убрать заправку. Возле дома и вокруг дома ремонт дороги. Убрать публичный дом,"['дорога', 'дорога']",{'асфальтовая дорожка': 1},18 улица Димитрова,56.10669001755616,47.179219996174425
улица Димитрова,18,2021-06-09 01:01:23.662,"Ремонт дома, пластиковые окна в подъезде. Ремонт дороги возле дома",['дорога'],{'асфальтовая дорожка': 1},18 улица Димитрова,56.10669001755616,47.179219996174425
улица Димитрова,18,2021-06-09 01:02:51.099,"Ремонт дома, подъезда, дороги.Канализацию заменить",['дорога'],{'асфальтовая дорожка': 1},18 улица Димитрова,56.10669001755616,47.179219996174425
улица Димитрова,18,2021-06-08 12:47:03.258,Ремонт дороги. Ремонт дома. Заменить трубы канализации,['дорога'],{'асфальтовая дорожка': 1},18 улица Димитрова,56.10669001755616,47.179219996174425
улица Димитрова,18,2021-06-09 02:51:39.758,"Отремонтировать дорогу рядом с домом Димитрова,18",['дорога'],{'асфальтовая дорожка': 1},18 улица Димитрова,56.10669001755616,47.179219996174425
улица Димитрова,18,2021-06-08 12:48:55.384,"Ремонт дороги,дома, очень старые трубы. Замена труб в квартирах. Ремонта небыло со дня основания",['дорога'],{'асфальтовая дорожка': 1},18 улица Димитрова,56.10669001755616,47.179219996174425
улица Энгельса,3,2021-06-09 12:31:00.999,"узкая дорога возле дома, постоянно поток машин, котлован возле школы",['дорога'],{'асфальтовая дорожка': 1},3 улица Энгельса,56.12698000675391,47.25480003620257
улица Советская,67,2021-06-11 23:03:46.046,"Подъезду нужен срочно ремонт! Нужны пандусы, асфальт и тротуары.","['пандус', 'асфальт', 'тротуар']",{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 22:56:04.369,Асфальт! Ремонт подъезда №1!,['асфальт'],{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 22:53:51.414,Лежачий полицейский! Асфальт!,['асфальт'],{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 23:52:36.365,"Обещали дорогу, жть\

Обещали дорогу, жители очень ждут! Тротуары нужны очень!


","['дорога', 'дорога', 'тротуар']",{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 22:49:38.776,"Тротуары, замена асфальта!","['тротуар', 'асфальт']",{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 23:41:45.918,Асфальт!,['асфальт'],{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 23:11:50.061,Очень нужно отремонтировать асфальт! Мама с детишками,['асфальт'],{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 22:52:00.982,Асфальт! Тротуары!,"['асфальт', 'тротуар']",{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Советская,67,2021-06-11 22:48:13.664,Ремонт дороги!,['дорога'],{'асфальтовая дорожка': 1},67 улица Советская,56.14347587624685,47.244116014770114
улица Терешковой,5,2021-06-10 13:53:19.669,"Плохие дороги после ремонта, требуется ремонт подъезда, замена окон.",['дорога'],{'асфальтовая дорожка': 1},5 улица Терешковой,56.112700009771004,47.49559996067342
улица Терешковой,5,2021-06-09 12:06:25.201,Дорогу сделать,['дорога'],{'асфальтовая дорожка': 1},5 улица Терешковой,56.112700009771004,47.49559996067342
улица Терешковой,5,2021-06-10 13:59:21.484,"Дороги сделать около дома, отсутствуют тротуары, ремонт в подъездах. Заменить трубы","['дорога', 'тротуар']",{'асфальтовая дорожка': 1},5 улица Терешковой,56.112700009771004,47.49559996067342
улица Терешковой,5,2021-06-10 13:22:12.349,Ремонт дорог придомовых территорий,['дорога'],{'асфальтовая дорожка': 1},5 улица Терешковой,56.112700009771004,47.49559996067342
проспект 9-й Пятилетки,6,2021-06-12 06:48:06.201,Убрать после ремонта остатки асфальта.,['асфальт'],{'асфальтовая дорожка': 1},6 проспект 9-й Пятилетки,56.094689982055996,47.27054996754535
бульвар А.Миттова,5 корп. 1,2021-06-12 05:57:19.637,Отремонтировать подъездную дорогу к нашему дому б-р Миттова 5к1,['дорога'],{'асфальтовая дорожка': 1},5 корп. 1 бульвар А.Миттова,56.14411000000007,47.24670000000003
бульвар А.Миттова,5 корп. 1,2021-06-12 05:51:06.080,Отремонтировать подъездную дорогу к дому,['дорога'],{'асфальтовая дорожка': 1},5 корп. 1 бульвар А.Миттова,56.14411000000007,47.24670000000003
улица Космонавта Николаева А.Г.,22,2021-06-06 20:14:00.752,Проложить асфальт на тротуар от Цивильской до Универбазы,"['асфальт', 'тротуар']",{'асфальтовая дорожка': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Космонавта Николаева А.Г.,22,2021-06-06 20:06:33.381,Ремонт тротуара,['тротуар'],{'асфальтовая дорожка': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Космонавта Николаева А.Г.,22,2021-06-06 20:09:19.980,"Принять меры в отношении манеры вождении  автомобилей , которые ездят во двре как по проезжей части",['автомобиль'],{'асфальтовая дорожка': 1},22 улица Космонавта Николаева А.Г.,56.12299001129483,47.27569000202962
улица Хузангая,21,2021-06-12 20:16:40.207,Обустроить пешеходные дороги возле СОШ 49,['дорога'],{'асфальтовая дорожка': 1},21 улица Хузангая,56.09356001768893,47.27671997029182
улица Красина,2,2021-06-05 23:27:24.202,Сделать тротуары по адресу ул. К.Иванова,['тротуар'],{'асфальтовая дорожка': 1},2 улица Красина,56.148587024906064,47.22451413651495
улица Хевешская,35 корп. 17,2021-06-07 19:52:21.879,"Возле дома сделать асфальт и тротуар. Невозможно ходить, можно ногу свернуть.","['асфальт', 'тротуар']",{'асфальтовая дорожка': 1},35 корп. 17 улица Хевешская,56.10717000724151,47.2691200148636
бульвар А.Миттова,35,2021-06-12 11:30:58.224,"Сделать ремонт в подъезде тротуары, ступеньки к подъезду",['тротуар'],{'асфальтовая дорожка': 1},35 бульвар А.Миттова,56.14411000000007,47.24670000000003
бульвар А.Миттова,35,2021-06-12 11:21:49.871,"Сделать тротуары, отремонтировать крыльцо",['тротуар'],{'асфальтовая дорожка': 1},35 бульвар А.Миттова,56.14411000000007,47.24670000000003
бульвар А.Миттова,35,2021-06-12 11:28:57.991,Медленно ремонтируют дороги. Тротуары к заводу. Сделать заборы. Лежачий полицейский,"['дорога', 'тротуар']",{'асфальтовая дорожка': 1},35 бульвар А.Миттова,56.14411000000007,47.24670000000003
бульвар А.Миттова,35,2021-06-12 10:09:29.308,Отремонтировать дорогу при переходе через дорогу от 35 дома,"['дорога', 'переход', 'дорога']",{'асфальтовая дорожка': 1},35 бульвар А.Миттова,56.14411000000007,47.24670000000003
бульвар А.Миттова,35,2021-06-12 09:52:09.135,"Пешеходная дорога от дома 35 к дому 39 - неопределен хозяйствующий субъект, ведущий уборку в зимнее время.
Облагородить территорию между 20 и 24 домами",['дорога'],{'асфальтовая дорожка': 1},35 бульвар А.Миттова,56.14411000000007,47.24670000000003
улица Строителей,5 корп. 1,2021-06-05 22:59:46.115,"Дорога к детскому саду №40 в плохом состоянии, нет тротуаров","['дорога', 'тротуар']",{'асфальтовая дорожка': 1},5 корп. 1 улица Строителей,56.11239433416062,47.243683019287324
улица Строителей,5 корп. 1,2021-06-05 23:06:19.676,"Плохая дорога у д/с №2 и д/с №7 сложно ходить с коляской, плохая дорога возле Дома Правосудия ","['дорога', 'дорога']",{'асфальтовая дорожка': 1},5 корп. 1 улица Строителей,56.11239433416062,47.243683019287324
улица Строителей,5 корп. 1,2021-06-05 22:56:32.211,"В подъезде №5 напольное покрытие (плитки) разрушается, снимается от пола",['плитка'],{'асфальтовая дорожка': 1},5 корп. 1 улица Строителей,56.11239433416062,47.243683019287324
улица Строителей,5 корп. 1,2021-06-05 23:02:00.260,"Переделать напольное покрытие в подъезде №7, плитки отваливаются гуляют",['плитка'],{'асфальтовая дорожка': 1},5 корп. 1 улица Строителей,56.11239433416062,47.243683019287324
"улица Чандрово, Совхозная",16,2021-06-09 23:09:14.711,"Ремонт дороги через Сюктерку в сторону ул.Совхозная
Ремонт колодцев
Ремонт мостов
Ремонт клуба
Ремонт дороги ","['дорога', 'мост', 'дорога']",{'асфальтовая дорожка': 1},"16 улица Чандрово, Совхозная",56.12727000000007,47.084820000000036
улица Космонавта Николаева А.Г.,39,2021-06-12 23:41:08.447,"Прошу отремонтировать дороги по ул. Николаева, д.39",['дорога'],{'асфальтовая дорожка': 1},39 улица Космонавта Николаева А.Г.,56.12580000242488,47.2759800158795
проспект Мира,84,2021-06-09 11:35:16.652,Ремонт дороги.,['дорога'],{'асфальтовая дорожка': 1},84 проспект Мира,56.11019998142041,47.26690995845334
проспект Мира,84,2021-06-09 11:42:17.776,Ремонт дороги.,['дорога'],{'асфальтовая дорожка': 1},84 проспект Мира,56.11019998142041,47.26690995845334
проспект Мира,84,2021-06-09 11:47:56.332,Отремонтировать дороги около дома пр. Мира 90к1.,['дорога'],{'асфальтовая дорожка': 1},84 проспект Мира,56.11019998142041,47.26690995845334
проспект Мира,84,2021-06-09 11:29:06.917,Отремонтировать дороги .,['дорога'],{'асфальтовая дорожка': 1},84 проспект Мира,56.11019998142041,47.26690995845334
проспект Мира,84,2021-06-09 11:34:05.607,Дороги отремонтировать.,['дорога'],{'асфальтовая дорожка': 1},84 проспект Мира,56.11019998142041,47.26690995845334
проспект Мира,84,2021-06-09 11:27:42.499,Отремонтировать дороги .,['дорога'],{'асфальтовая дорожка': 1},84 проспект Мира,56.11019998142041,47.26690995845334
проспект Мира,84,2021-06-09 11:30:19.680,Ремонт дорог.,['дорога'],{'асфальтовая дорожка': 1},84 проспект Мира,56.11019998142041,47.26690995845334
улица Новогородская,34,2021-06-07 23:18:08.338,Нехватка мест в детских садах. Ремонт дорог. Нехватка персонала в больницах.,['дорога'],{'асфальтовая дорожка': 1},34 улица Новогородская,56.1269100178624,47.38870001742089
улица Советская,77,2021-06-08 22:38:14.773,"Со стороны дороги по ул. Советская отремонтировать дорогу! Определить место для мусорного бака, оградить мусорные баки.","['дорога', 'дорога']",{'асфальтовая дорожка': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица Советская,77,2021-06-08 22:32:02.107,Отремонтировать дорогу за домом,['дорога'],{'асфальтовая дорожка': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица Советская,77,2021-06-08 23:03:53.531,Со стороны ул. Советской территория бесхозная. Уточнить! Кто должен следить за чистотой и качеством дороги на этой территории. Оградить мусорные баки!,['дорога'],{'асфальтовая дорожка': 1},77 улица Советская,56.14347587624685,47.244116014770114
улица П.В.Дементьева,4 корп. 1,2021-06-17 10:10:30.374,Дорога транспортная между районом садовый и ЮЗР,['дорога'],{'асфальтовая дорожка': 1},4 корп. 1 улица П.В.Дементьева,56.11803002009077,47.20732996575876
улица П.В.Дементьева,4 корп. 1,2021-06-17 10:13:54.512,Выполнить тротуар между микрорайонами Сливовый и Апельсиновый. Достроить долгострой или убрать по ул.Айги.,['тротуар'],{'асфальтовая дорожка': 1},4 корп. 1 улица П.В.Дементьева,56.11803002009077,47.20732996575876
улица П.В.Дементьева,4 корп. 1,2021-06-17 10:28:21.748,"Благоустроить тротуар по ул. П.В.Дементьева вдоль дорог д.4 корп.1, 2,6.","['тротуар', 'дорога']",{'асфальтовая дорожка': 1},4 корп. 1 улица П.В.Дементьева,56.11803002009077,47.20732996575876
улица П.В.Дементьева,4 корп. 1,2021-06-17 10:37:55.739,Организовать транспортное сообщение между нашим МКР и Юго-западным районом. Ремонт тротуаров.,['тротуар'],{'асфальтовая дорожка': 1},4 корп. 1 улица П.В.Дементьева,56.11803002009077,47.20732996575876
улица П.В.Дементьева,4 корп. 1,2021-06-16 21:03:37.356,Выполнить подходы к бетонным плитам от торца дома,['подход'],{'асфальтовая дорожка': 1},4 корп. 1 улица П.В.Дементьева,56.11803002009077,47.20732996575876
бульвар Зеленый,1а,2021-06-06 12:35:23.502,Хочется облагораживать территорию дома и пандус в подъезде,['пандус'],{'асфальтовая дорожка': 1},1а бульвар Зеленый,56.1102099977947,47.48842002241332
бульвар Зеленый,1а,2021-06-06 12:03:29.510,Тротуар,['тротуар'],{'асфальтовая дорожка': 1},1а бульвар Зеленый,56.1102099977947,47.48842002241332
бульвар Зеленый,1а,2021-06-06 12:38:43.038,За школой сделать нормальную дорогу,['дорога'],{'асфальтовая дорожка': 1},1а бульвар Зеленый,56.1102099977947,47.48842002241332
улица Советская,38,2021-06-14 21:05:29.881,"Ремонт дороги около дома, ремонт в подъездах",['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 20:47:35.730,"Ремонт дорог, ремонт труб, замена стояков",['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 20:47:31.371,"Ремонт дорог, ремонт труб, замена стояков",['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 20:52:35.988,Ремонт дороги возле дома,['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 21:01:08.712,"Снести заброшенное здание, сделать дорогу",['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 20:50:05.821,Ремонт дороги возле дома,['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 20:58:56.372,Ремонт дороги,['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 20:49:12.637,"Ремонт дорог, капремонт труб в квартирах, организовать работу ком.услуг",['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Советская,38,2021-06-14 20:57:01.016,Ремонт дороги,['дорога'],{'асфальтовая дорожка': 1},38 улица Советская,56.14347587624685,47.244116014770114
улица Хевешская,27,2021-06-14 20:18:15.443,"благоустроить котлован
заасвальтировать дорогу",['дорога'],{'асфальтовая дорожка': 1},27 улица Хевешская,56.10787999634999,47.27238996293042
улица Строителей,42,2021-06-12 11:35:03.357,После дождя по дороге невозможно пройти,['дорога'],{'асфальтовая дорожка': 1},42 улица Строителей,56.11239433416062,47.243683019287324
улица Университетская,29,2021-06-14 17:48:23.289,"Прошу посодействовать в помощи д/с 136 поменять окна, забор, асфальт вокруг садика и около больницы по ул. М. Павлова",['асфальт'],{'асфальтовая дорожка': 1},29 улица Университетская,56.1392099997677,47.16618001794731
улица Университетская,29,2021-06-14 18:11:31.871,Прошу помочь сделать тротуар для пешеходов около подъездов дома 29 по ул. Университетская,['тротуар'],{'асфальтовая дорожка': 1},29 улица Университетская,56.1392099997677,47.16618001794731
бульвар Гидростроителей,10,2021-06-14 15:44:42.076,Благоустроить пешеходную дорогу между домами 4 и 10 по б-ру Гидростроителей,['дорога'],{'асфальтовая дорожка': 1},10 бульвар Гидростроителей,56.12435999145936,47.48823997913311
бульвар Зеленый,4,2021-06-05 22:06:42.808,"Привезти землю, огородить дорогу по соседству с ул.б-р Зеленый, д.15",['дорога'],{'асфальтовая дорожка': 1},4 бульвар Зеленый,56.11295000000007,47.48249000000004
бульвар Зеленый,4,2021-06-05 22:21:40.818,Срочно отремонтировать разбитую дорогу ,['дорога'],{'асфальтовая дорожка': 1},4 бульвар Зеленый,56.11295000000007,47.48249000000004
бульвар Зеленый,4,2021-06-05 21:58:39.933,Отремонтировать срочно дорогу,['дорога'],{'асфальтовая дорожка': 1},4 бульвар Зеленый,56.11295000000007,47.48249000000004
бульвар Зеленый,4,2021-06-05 22:26:18.172,Убитые дороги отремонтировать,['дорога'],{'асфальтовая дорожка': 1},4 бульвар Зеленый,56.11295000000007,47.48249000000004
бульвар Зеленый,4,2021-06-05 22:29:36.406,"Выкорчевать металлические конструкции для выбивания ковров у дороги, мешается",['дорога'],{'асфальтовая дорожка': 1},4 бульвар Зеленый,56.11295000000007,47.48249000000004
бульвар Зеленый,4,2021-06-05 22:24:53.252,Проблема одна - дорога!!!,['дорога'],{'асфальтовая дорожка': 1},4 бульвар Зеленый,56.11295000000007,47.48249000000004
улица Коммунистическая,28,2021-06-10 22:52:46.644,"Отремонтировать дорогу на низах, подъезд №3 дверь менять, менять полусадник",['дорога'],{'асфальтовая дорожка': 1},28 улица Коммунистическая,56.11370001272937,47.49834000482147
улица Коммунистическая,28,2021-06-10 22:41:29.198,"Сделали хорошие дороги, подъезды на низах ",['дорога'],{'асфальтовая дорожка': 1},28 улица Коммунистическая,56.11370001272937,47.49834000482147
улица Константина Иванова,81,2021-06-07 15:34:34.771,"отремонтировать дорогу к дому от магазина ""Яблочко"" до ""Кирпичного завода""",['дорога'],{'асфальтовая дорожка': 1},81 улица Константина Иванова,56.14836002055014,47.229249983667046
улица Константина Иванова,81,2021-06-06 23:12:58.659,заасфальтировать тротуар по К.Иванова,['тротуар'],{'асфальтовая дорожка': 1},81 улица Константина Иванова,56.14836002055014,47.229249983667046
улица Константина Иванова,81,2021-06-07 15:47:16.005,"закрыть дорогу от магазина ""Яблочко"" до ""Кирпичного  завода"" (для безопасности детей)",['дорога'],{'асфальтовая дорожка': 1},81 улица Константина Иванова,56.14836002055014,47.229249983667046
улица Винокурова,115,2021-06-12 07:23:45.960,Тротуары сделать по лучшему.,['тротуар'],{'асфальтовая дорожка': 1},115 улица Винокурова,56.11557001532779,47.44858997289492
проспект Ленина,54,2021-06-13 16:33:07.748,"в подьезде сделать сьезд для инвалидной коляски на 1 этаже 
не могу выйти. тяжело спускатся",['сьезд'],{'асфальтовая дорожка': 1},54 проспект Ленина,56.113080003351484,47.25994996133258
